id	strain	Age	Stimulus	Individuals	Celltype	CellName
do10811	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_57
do10812	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_43
do10813	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_44
do10814	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_45
do10817	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_54
do10818	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_46
do10820	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_48
do10822	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_50
do10823	Mus musculus domesticus	Old	Unstimulated	B6 old 3	FACS-purified Naive	SS76_naive_51
do10824	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_3
do10825	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_2
do10826	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_1
do10829	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_94
do10833	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_93
do10837	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_8
do10843	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_11
do10844	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_10
do10848	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_15
do10850	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_13
do10852	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_83
do10856	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_16
do10858	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_80
do10859	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_79
do10862	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_19
do10865	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_76
do10867	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_23
do10868	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_22
do10879	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_29
do10884	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_31
do10886	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_33
do10891	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_35
do10895	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_63
do10903	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_41
do10904	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_42
do10912	Mus musculus domesticus	Old	Activated	B6 old 3	FACS-purified Naive	SS76_active_53
do10922	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_1
do10924	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_95
do10925	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_94
do10928	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_4
do10929	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_93
do10930	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_92
do10931	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_91
do10932	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_9
do10933	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_8
do10934	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_7
do10936	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_89
do10939	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_11
do10941	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_87
do10942	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_86
do10943	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_85
do10944	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_15
do10945	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_14
do10946	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_13
do10948	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_83
do10949	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_82
do10951	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_17
do10954	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_80
do10955	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_79
do10957	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_20
do10958	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_19
do10959	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_78
do10960	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_77
do10961	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_76
do10962	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_24
do10963	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_23
do10964	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_22
do10965	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_75
do10967	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_73
do10968	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_25
do10969	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_26
do10970	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_27
do10971	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_70
do10972	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_71
do10973	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_72
do10974	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_28
do10975	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_29
do10976	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_30
do10977	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_67
do10978	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_68
do10979	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_69
do10980	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_31
do10981	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_32
do10982	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_33
do10983	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_64
do10984	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_65
do10985	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_66
do10986	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_34
do10988	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_36
do10989	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_61
do10990	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_62
do10992	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_37
do10993	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_38
do10994	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_39
do10996	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_59
do10997	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_60
do10998	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_40
do10999	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_41
do11000	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_42
do11001	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_55
do11002	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_56
do11003	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_57
do11004	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_43
do11005	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_44
do11006	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_45
do11007	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_52
do11008	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_53
do11009	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_54
do11011	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_47
do11014	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_50
do11015	Mus musculus domesticus	Old	Unstimulated	B6 old 4	FACS-purified Naive	SS78_naive_51
do11020	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_95
do11022	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_6
do11027	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_91
do11035	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_11
do11037	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_87
do11038	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_86
do11045	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_82
do11047	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_17
do11050	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_80
do11054	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_19
do11060	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_22
do11069	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_72
do11071	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_29
do11072	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_30
do11073	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_67
do11074	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_68
do11075	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_69
do11084	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_36
do11086	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_62
do11092	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_59
do11094	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_40
do11100	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_43
do11102	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_45
do11110	Mus musculus domesticus	Old	Activated	B6 old 4	FACS-purified Naive	SS78_active_50
do11114	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_1
do11115	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_96
do11119	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_5
do11120	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_4
do11121	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_93
do11122	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_92
do11130	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_12
do11132	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_10
do11134	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_86
do11135	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_85
do11139	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_84
do11141	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_82
do11148	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_21
do11151	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_78
do11159	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_73
do11161	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_26
do11162	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_27
do11163	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_70
do11165	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_72
do11168	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_30
do11172	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_31
do11173	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_32
do11175	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_64
do11176	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_65
do11178	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_34
do11184	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_37
do11188	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_59
do11189	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_60
do11190	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_40
do11198	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_45
do11199	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_52
do11200	Mus musculus domesticus	Young	Unstimulated	B6 young 5	FACS-purified Effector Memory	SS81_naive_53
do11215	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_5
do11222	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_7
do11225	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_88
do11230	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_86
do11234	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_13
do11235	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_84
do11239	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_17
do11244	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_21
do11247	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_78
do11252	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_22
do11258	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_27
do11275	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_35
do11276	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_36
do11283	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_58
do11284	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_59
do11290	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_56
do11295	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_52
do11300	Mus musculus domesticus	Young	Activated	B6 young 5	FACS-purified Effector Memory	SS81_active_48
do11304	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_3
do11305	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_2
do11306	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_1
do11307	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_96
do11308	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_95
do11309	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_94
do11311	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_5
do11315	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_91
do11316	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_9
do11320	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_89
do11321	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_88
do11327	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_85
do11328	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_15
do11329	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_14
do11331	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_84
do11332	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_83
do11333	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_82
do11335	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_17
do11337	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_81
do11339	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_79
do11340	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_21
do11341	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_20
do11342	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_19
do11346	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_24
do11348	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_22
do11351	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_73
do11352	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_25
do11354	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_27
do11356	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_71
do11357	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_72
do11358	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_28
do11360	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_30
do11364	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_31
do11365	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_32
do11366	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_33
do11371	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_35
do11372	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_36
do11375	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_63
do11377	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_38
do11378	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_39
do11381	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_60
do11383	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_41
do11384	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_42
do11385	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_55
do11387	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_57
do11390	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_45
do11391	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_52
do11392	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_53
do11395	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_47
do11398	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_50
do11399	Mus musculus domesticus	Young	Unstimulated	B6 young 6	FACS-purified Effector Memory	SS82_naive_51
do11402	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_1
do11410	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_92
do11412	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_9
do11417	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_88
do11420	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_10
do11429	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_82
do11435	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_79
do11438	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_19
do11447	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_73
do11452	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_71
do11464	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_65
do11465	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_66
do11466	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_34
do11467	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_35
do11468	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_36
do11469	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_61
do11482	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_56
do11485	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_44
do11490	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_46
do11494	Mus musculus domesticus	Young	Activated	B6 young 6	FACS-purified Effector Memory	SS82_active_50
do11496	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_3
do11497	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_2
do11498	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_1
do11499	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_96
do11500	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_95
do11502	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_6
do11504	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_4
do11505	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_93
do11506	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_92
do11507	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_91
do11511	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_90
do11513	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_88
do11514	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_12
do11516	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_10
do11517	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_87
do11518	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_86
do11519	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_85
